,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Prediction,Actual,Correct,Model
0,2.055022032039804,-1.1943469652082297,-0.0464816957490834,-0.3592579732924677,-0.6829641630082995,-0.2972712467350678,0.15130986157161888,-0.9438037064852783,-0.22786586981459203,-0.572082969803817,-0.05540501612326267,0.7032256538857853,-1.0637148199783713,-0.21383089939630878,-0.480005045483162,1.6610683932715984,-0.6807601431897896,-0.44474118418250497,-0.019839260706151895,1,1,True,SVM
1,0.36507883234372596,0.13640006601086713,0.10994300638367645,0.20448892447165343,1.12155708302129,-0.8580661016100981,0.5167121595587112,-0.6918720398139093,0.48098799200191106,0.7477164363340029,-0.3173681075929965,-1.2521593678457745,-0.557210134348592,1.4223704330941809,-1.008065423328044,-0.7928644511853001,-0.04499787752445369,0.587880953522545,0.08312929662084788,0,1,False,SVM
2,0.546144175168305,0.5245346167831049,-0.24759916991977493,-1.3927939525266901,-0.6959463302459227,-0.5852469830222456,-1.0125641246094903,-0.25099162313901346,-0.550072170640275,1.1030470456788,-0.41560426689414653,1.9566775908931955,0.8508728917021945,-1.0139795134041973,0.41540168216685514,0.29482470149289275,-0.31746741995245475,0.28808742967269174,0.7009406405828469,0,0,True,SVM
3,0.304723718068866,0.7463257886529531,-0.0464816957490834,1.0031303629708253,0.3685913832391589,-0.2214881582384422,1.5181851244122235,0.06392296020019794,0.04600948588723866,-0.7751290322865586,0.599502712551072,-0.2493978182398461,0.7090515797258562,-3.065642626244937,-1.228473233211125,-0.779599949323371,-0.8364570245772187,0.38801860428930934,0.014483591736181405,1,0,False,SVM
4,3.4431896603615817,0.35819123788071683,0.6462562708388537,0.2514678326186638,-1.1633043508003487,-1.3279212502891777,-0.09229167041977612,-1.5421414148297798,-1.6294632784063137,-0.26751387607970456,-1.8891466564113994,0.2519829565631178,1.9753132938003044,-1.0139795134041973,0.02509618549889896,3.4915696502178255,0.04582530328488001,1.9536070066163203,2.245469000487843,1,0,False,SVM
5,-1.7473501672763718,1.3562515112950406,-0.5827949602042607,0.27495728669216873,0.641216895229241,-0.06992198124519061,0.8685810391018374,0.6622606685446998,0.9804077582817194,1.4583776550235972,0.2720488482139047,-0.5000882056413284,-1.6411301615963194,2.063515155856912,-0.7325556609741924,-0.19596186739848698,-0.5639874821492177,-0.8444658826489758,-0.6033277522258175,1,0,False,SVM
6,0.36507883234372596,0.13640006601086713,0.24402132249747105,0.5803201896477342,-0.7348928319587913,-0.6610300715188712,0.35431113823111465,-0.15651724813725,0.1748920062175118,-0.4197984229417608,-0.21913194829184623,0.4023971890040072,0.962303922540746,-1.1422084579567438,1.0949924293063553,0.1887086865974593,-0.7975328042303614,0.5545705619836724,0.9412006076791798,1,1,True,SVM
7,-0.4798927675043138,-0.4735256566312188,-0.9179907504887463,-1.0874310495711246,-0.3194634803548571,-0.1760183051404665,-1.3779664225965826,0.28436316853764587,-0.2600864998971604,-0.6736060010451878,-0.9395304498336143,-1.6532639876881459,0.962303922540746,-1.1422084579567438,1.6643792715043149,-0.8857159642188044,0.5388654276784058,-0.24487883494926949,-0.5690048997834842,0,0,True,SVM
8,-0.7213132246037538,-0.2517344847613691,3.0596659608871506,-1.3927939525266901,1.160503584734159,3.2948471480049912,-1.35089958570865,3.118594418590548,-1.661683908488882,0.13857824888577797,-1.5289474056405155,-1.3022974453260712,1.9753132938003044,0.3555056144169964,1.136318893659433,0.4407342219741137,-0.6937348833054087,0.05491468890058364,-0.8435877193221504,0,0,True,SVM
9,0.6064992894431659,1.5780426831648895,1.6741900277112765,-1.4632623147472053,0.7450742331302247,0.809161845315668,0.35431113823111465,0.9456837935499899,-1.661683908488882,2.0167543268511365,-1.4307112463393654,-0.048845508318660254,0.2886526906531396,-0.5010637351940126,-1.3111261619172805,-0.5010454102228582,-0.47316430133988396,0.8210536942946529,0.9068777552368462,0,0,True,SVM
