,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,Prediction,Actual,Correct,Model
0,-0.1781171961300139,-0.8616602074034553,-0.917990750488746,0.06355220003062277,-0.2934991458796111,-0.19117492283979168,0.5979126702225097,-0.2824830814729342,1.2542831139835502,-0.01370629797627753,0.7959750311533716,-1.6532639876881452,-0.2735675103959154,-0.1368935326647804,-1.2055140863483043,-0.07658135064112434,-0.7845580641147424,-0.8777762741878484,-0.26009922780248473,1,1,True,Logit
1,0.42543394661858513,1.4116993042625026,-1.8788853493042714,1.355472174073401,-2.046091722958709,-0.949005807806049,0.7332468546621735,-0.9123122481513569,1.2865037440661193,-1.0289366103899846,0.7959750311533716,-0.44995012816103125,0.13163623810790787,0.9248421282303022,0.410809852794291,1.9661519360959692,-0.7715833239991232,-0.14494766033265175,0.11745214906318119,1,1,True,Logit
2,-0.29882742467973306,0.3581912378807169,-1.0297226805835746,0.18099947039814807,-1.604698036879529,-1.0096322786033496,0.36784455667508076,-0.9752951648191993,0.1265610610936593,0.8492394675753736,1.0251927361893889,0.10156872412222913,1.129450468798573,-0.1368935326647804,0.35111607095095654,1.5549523783761647,-0.8753812449240761,-0.2115684434103969,-0.671973457110484,1,1,True,Logit
3,0.6668544037180251,1.2453559253601152,-0.3593311000146031,0.3454256489126833,-1.085411347374611,-0.6913433069175215,0.164843280015585,-0.5344147481443033,0.029899170845954486,-0.01370629797627753,-0.5793311990627308,-0.3998120506807348,0.45579923691096635,-0.501063735194012,-0.23204625936469572,-0.3684003916035663,0.3572190660597384,-0.24487883494926949,1.4903662467565117,1,0,False,Logit
4,-0.057406967580294774,-0.25173448476136917,-1.0744154526215057,-0.5001946977334987,-0.4752494872063324,-1.1308852201979507,-0.6065615712904988,-1.0382780814870414,-0.3245277600622973,-1.231982672872726,-0.21913194829184668,0.25198295656311853,-0.8408527583012685,-1.357633084805021,-0.10806686630546257,-0.5938969232563623,0.6686128288345968,0.12153547197832884,-0.3973906375718178,0,1,False,Logit
5,-1.6869950530015119,-1.0280035863058425,-1.9906172793991002,0.7917252763092795,-1.5397872006914142,-1.2369815440932268,0.8550476206578708,-0.9752951648191993,1.9953576058826217,-0.16599084483833304,1.6801004648637237,0.8536398863266753,-0.13681124527587543,-1.142208457956743,1.4807060966017476,2.085532452853332,-0.8883559850396952,-0.5779827503379953,0.4606806734865138,1,1,True,Logit
6,1.391115775016344,-0.4735256566312189,-0.024135309730117373,-0.21832124885143775,0.5763060590411263,0.7030655214203919,0.7061800177742403,1.0086667102178324,0.40043641679548997,-0.16599084483833304,1.0579381226231057,2.1070918233340863,0.07592072268863209,1.037683599436543,-1.0677592051713785,0.1489151810116717,-0.6158864426116941,-0.7112243164934855,-1.0838476864184832,1,0,False,Logit
7,-2.5319666528495515,0.13640006601086715,0.24402132249747144,-1.040452141424115,-0.7348928319587913,-0.6610300715188712,-0.3494266208551375,-0.15651724813724976,0.4487673619193425,-0.41979842294176006,-0.12089578899069664,-1.4025736002866633,0.9623039225407461,0.35550561441699696,0.8837682781684026,0.18870868659745926,0.07177478351611821,0.5545705619836724,-0.7406191619951505,0,0,True,Logit
8,0.968629975092325,-0.584421242566143,-1.5660359450387515,0.08704165410412774,-1.1113756818498568,-0.6913433069175215,-0.8772299401698266,-0.7548549564817513,0.3359951566303533,-0.6736060010451871,0.17381268891275417,0.5528114214448973,-2.365431862046904,-1.5987035005638075,-0.5442906566990607,0.5335857350076179,0.38316854629097663,-0.7112243164934855,-0.12280781803315167,1,0,False,Logit
9,-0.8420234531534729,-0.1408388988264443,-2.035310051437032,0.8856830926032998,-0.8517323370973979,-1.6462102219750057,1.220449918644963,-1.6366157898315432,1.222062483900982,-0.7243675166658722,0.8287204175870889,-0.44995012816103125,-0.19759180755144845,0.5965760301757841,-1.490207507447284,-0.3020778822939204,0.11069900386297551,-1.5106737134264272,-0.671973457110484,1,1,True,Logit
